,group id,BrainID,roi id,Count,Total Area,Average Size,%Area,Perim.,ROI um^2,ROI mm^2,#Cell Density/mm^2,Genotype,Sex,Treatment
683,III,11,GPi,0.5,19.41,38.82,0.0175,20.056,176738.778,0.176738778,4.488139454,GG,M,Chronic
684,III,11,ILA,11.5,530.084,43.239,0.289,22.1695,186548.415,0.186548415,62.17433686,GG,M,Chronic
685,III,11,LH,0.5,23.7235,47.447,0.0515,24.714,40933.5205,0.040933521,10.88243204,GG,M,Chronic
686,III,11,LHA,18,756.271,42.26066667,0.178666667,21.85466667,421380.904,0.421380904,42.08704337,GG,M,Chronic
687,III,11,MH,0,0,,0,,35045.82233,0.035045822,0,GG,M,Chronic
688,III,11,PAG,5.5,244.812,39.782,0.144,21.406,164894.9055,0.164894906,32.47485935,GG,M,Chronic
689,III,11,PALv,32.5,1194.793,37.2715,0.247,21.526,483099.6525,0.483099653,66.64520848,GG,M,Chronic
690,III,11,PL,3,103.072,34.357,0.0765,20.114,130815.95,0.13081595,22.33710593,GG,M,Chronic
691,III,11,PVT,11.33333333,546.3553333,49.86066667,0.443666667,23.73466667,126328.8673,0.126328867,92.69179646,GG,M,Chronic
692,III,11,SNc,0,0,,0,,106967.4245,0.106967424,0,GG,M,Chronic
693,III,11,SNr,3,102.6505,34.217,0.0425,20.211,289212.999,0.289212999,12.43241959,GG,M,Chronic
694,III,11,VTA,15.5,693.644,42.2245,0.34,21.3025,190624.978,0.190624978,77.076283,GG,M,Chronic
695,IV,1,ACAd,42.4,2006.0162,46.8674,1.0766,24.3924,182906.09,0.18290609,228.4607937,AA,F,Acute
696,IV,1,ACAv,53.33333333,2523.789667,47.00766667,1.439,24.121,171231.9263,0.171231926,305.1184266,AA,F,Acute
697,IV,1,ACB,39.33333333,1882.780667,48.25833333,0.277,24.11533333,694755.8593,0.694755859,57.14461226,AA,F,Acute
698,IV,1,AId,13,573.276,48.85966667,0.36,23.88033333,159194.1063,0.159194106,79.94455402,AA,F,Acute
699,IV,1,AIv,4.666666667,211.052,42.30866667,0.13,22.47733333,152193.068,0.152193068,29.28510243,AA,F,Acute
700,IV,1,BLA,6.666666667,370.9463333,58.23,0.197,26.743,166655.6457,0.166655646,35.31453238,AA,F,Acute
701,IV,1,BST,34,1699.453,49.984,0.469,23.99,361983.447,0.361983447,93.92694689,AA,F,Acute
702,IV,1,CEA,8,281.8043333,34.289,0.083666667,20.3175,305248.7537,0.305248754,23.72985802,AA,F,Acute
703,IV,1,CLA,9,503.58,57.01666667,0.751,27.08133333,68001.952,0.068001952,135.1313943,AA,F,Acute
704,IV,1,CP,13.5,485.3985,37.83925,0.1015,21.70925,604074.86,0.60407486,29.46917331,AA,F,Acute
705,IV,1,DG,8,270.3023333,31.631,0.079333333,19.585,304176.1717,0.304176172,23.78486931,AA,F,Acute
706,IV,1,GPe,2.5,116.46,33.9675,0.0575,18.75,266240.4165,0.266240417,11.61845139,AA,F,Acute
707,IV,1,GPi,3,122.93,40.977,0.064,22.35,194289.7255,0.194289726,15.58618666,AA,F,Acute
708,IV,1,ILA,24,1164.7125,45.278,0.6525,23.675,184216.045,0.184216045,133.8110818,AA,F,Acute
709,IV,1,LH,1,88.423,88.423,0.279,34.4895,35490.0955,0.035490096,30.83549539,AA,F,Acute
710,IV,1,LHA,24.66666667,1186.166667,46.579,0.338333333,22.81733333,346248.4117,0.346248412,71.60202569,AA,F,Acute
711,IV,1,MH,0.333333333,24.44233333,73.327,0.040666667,28.867,46468.96333,0.046468963,5.553303876,AA,F,Acute
712,IV,1,PAG,15,686.596,39.44333333,0.248,21.179,272086.935,0.272086935,53.86604203,AA,F,Acute
713,IV,1,PALv,7,260.9565,35.8545,0.057,20.154,472749.812,0.472749812,14.98925499,AA,F,Acute
714,IV,1,PL,37,1802.2865,48.7825,1.117,24.978,171879.807,0.171879807,232.6130279,AA,F,Acute
715,IV,1,PVT,14.33333333,680.0686667,46.88133333,0.546,23.37133333,127325.247,0.127325247,116.0467693,AA,F,Acute
716,IV,1,SNc,1,46.153,53.7125,0.038,24.3235,119018.1437,0.119018144,8.928792346,AA,F,Acute
717,IV,1,SNr,2.333333333,119.3606667,51.155,0.080333333,27.281,216900.6693,0.216900669,15.70368147,AA,F,Acute
718,IV,1,VTA,17.66666667,934.931,49.993,0.446666667,24.43833333,218162.309,0.218162309,84.10296513,AA,F,Acute
719,IV,2,ACAd,20,909.4096,45.8474,0.5118,24.3254,182906.09,0.18290609,112.4836515,AA,M,Acute
720,IV,2,ACAv,17.66666667,828.502,49.262,0.473666667,24.95166667,171231.9263,0.171231926,100.1290998,AA,M,Acute
721,IV,2,ACB,32.33333333,1335.026667,43.25466667,0.184666667,24.063,694755.8593,0.694755859,44.48998072,AA,M,Acute
722,IV,2,AId,7.666666667,402.4713333,53.99,0.261666667,26.75733333,159194.1063,0.159194106,50.64651581,AA,M,Acute
723,IV,2,AIv,1.666666667,46.137,27.7315,0.032,20.484,152193.068,0.152193068,11.47420326,AA,M,Acute
724,IV,2,BLA,7.666666667,373.822,46.90733333,0.221,23.08733333,166655.6457,0.166655646,44.89793371,AA,M,Acute
725,IV,2,BST,23,979.126,42.571,0.27,22.147,361983.447,0.361983447,63.53881701,AA,M,Acute
726,IV,2,CEA,3,133.7133333,45.76933333,0.045333333,21.873,293942.0727,0.293942073,10.01307975,AA,M,Acute
727,IV,2,CLA,6,313.1426667,51.318,0.480666667,25.67833333,68001.952,0.068001952,91.91094215,AA,M,Acute
728,IV,2,CP,6.8,339.5884,44.97075,0.0822,24.3885,765986.7222,0.765986722,15.74626494,AA,M,Acute
729,IV,2,DG,3.333333333,191.2246667,71.70933333,0.059,29.90566667,304176.1717,0.304176172,9.955088108,AA,M,Acute
730,IV,2,GPe,0,0,,0,,266240.4165,0.266240417,0,AA,M,Acute
731,IV,2,GPi,1.5,56.0735,37.382,0.0285,22.182,194289.7255,0.194289726,7.649106909,AA,M,Acute
732,IV,2,ILA,22.5,970.3485,44.928,0.549,25.2175,184216.045,0.184216045,127.3891186,AA,M,Acute
733,IV,2,LH,0,0,,0,,35490.0955,0.035490096,0,AA,M,Acute
734,IV,2,LHA,19.66666667,1130.093,57.88633333,0.324,25.77233333,346248.4117,0.346248412,56.63852472,AA,M,Acute
735,IV,2,MH,0.333333333,8.626666667,25.88,0.014333333,17.623,46468.96333,0.046468963,5.553303876,AA,M,Acute
736,IV,2,PAG,12,551.459,45.41833333,0.198666667,22.99666667,272086.935,0.272086935,43.56417681,AA,M,Acute
737,IV,2,PALv,1.5,51.76,32.35,0.0105,17.801,472749.812,0.472749812,3.12045882,AA,M,Acute
738,IV,2,PL,12,410.815,33.9715,0.2705,20.121,171879.807,0.171879807,78.1708898,AA,M,Acute
739,IV,2,PVT,47.33333333,2286.066,48.63833333,1.19,23.59533333,189523.494,0.189523494,245.0364952,AA,M,Acute
740,IV,2,SNc,0,0,,0,,119018.1437,0.119018144,0,AA,M,Acute
741,IV,2,SNr,0,0,,0,,216900.6693,0.216900669,0,AA,M,Acute
742,IV,2,VTA,6,200.5265,31.648,0.0985,19.472,205128.7215,0.205128722,29.36607042,AA,M,Acute
743,IV,3,ACAd,9.666666667,385.7836667,35.45466667,0.191,21.97866667,188099.4027,0.188099403,48.87003374,GG,M,Chronic
744,IV,3,ACAv,5.666666667,195.3456667,41.79366667,0.110333333,24.70066667,171231.9263,0.171231926,30.85219891,GG,M,Chronic
745,IV,3,ACB,36,1501.905,41.72,0.214,26.18,700612.308,0.700612308,51.38362485,GG,M,Chronic
746,IV,3,AId,7,272.8953333,39.31233333,0.178666667,23.244,159194.1063,0.159194106,46.39843404,GG,M,Chronic
747,IV,3,AIv,2,90.31066667,43.8055,0.059666667,22.336,152193.068,0.152193068,13.38504145,GG,M,Chronic
748,IV,3,BLA,7.333333333,300.4953333,40.32166667,0.194,20.91933333,166655.6457,0.166655646,46.52602425,GG,M,Chronic
749,IV,3,BST,6,228.607,38.101,0.063,20.595,361983.447,0.361983447,16.57534357,GG,M,Chronic
750,IV,3,CEA,13,567.922,43.33666667,0.176333333,22.76733333,305248.7537,0.305248754,40.398462,GG,M,Chronic
751,IV,3,CLA,5,289.583,55.73533333,0.461,26.801,68001.952,0.068001952,78.74936529,GG,M,Chronic
752,IV,3,CP,2.4,72.6658,32.35333333,0.0102,20.21233333,765986.7222,0.765986722,3.109686674,GG,M,Chronic
753,IV,3,DG,2.666666667,94.89333333,35.585,0.026666667,21.194,304176.1717,0.304176172,7.465923762,GG,M,Chronic
754,IV,3,GPe,3.5,168.22,48.063,0.1115,25.235,219080.6015,0.219080602,23.1733395,GG,M,Chronic
755,IV,3,GPi,6,215.6665,35.944,0.106,21.287,199845.2975,0.199845298,29.4711013,GG,M,Chronic
756,IV,3,ILA,2.5,80.985,32.394,0.046,21.828,184216.045,0.184216045,14.27334908,GG,M,Chronic
757,IV,3,LH,0.5,25.88,51.76,0.103,24.21,35490.0955,0.035490096,19.94488431,GG,M,Chronic
758,IV,3,LHA,6.666666667,330.689,49.6035,0.104666667,23.4735,346248.4117,0.346248412,21.12234942,GG,M,Chronic
759,IV,3,MH,0,0,,0,,46468.96333,0.046468963,0,GG,M,Chronic
760,IV,3,PAG,5.666666667,197.3433333,36.2855,0.078333333,21.2085,272086.935,0.272086935,22.56203757,GG,M,Chronic
761,IV,3,PALv,8.5,463.6835,45.937,0.103,22.668,472749.812,0.472749812,18.49411627,GG,M,Chronic
762,IV,3,PL,3,103.072,34.357,0.048,19.808,216716.097,0.216716097,13.84299571,GG,M,Chronic
763,IV,3,PVT,12.66666667,542.042,47.99966667,0.471,25.023,127325.247,0.127325247,107.4509839,GG,M,Chronic
764,IV,3,SNc,1.666666667,90.71433333,54.429,0.080333333,25.789,123343.7797,0.12334378,14.73104701,GG,M,Chronic
765,IV,3,SNr,0,0,,0,,216900.6693,0.216900669,0,GG,M,Chronic
766,IV,3,VTA,4,148.0075,41.3785,0.0715,21.7985,205128.7215,0.205128722,19.61173824,GG,M,Chronic
767,IV,4,ACAd,15.5,692.7905,43.86025,0.363,23.533,183698.4765,0.183698476,82.55257164,GG,F,Acute
768,IV,4,ACAv,12.33333333,552.662,42.57033333,0.307666667,23.103,171231.9263,0.171231926,70.44427321,GG,F,Acute
769,IV,4,ACB,35,1423.865,39.798,0.213,23.442,682196.299,0.682196299,52.41149186,GG,F,Acute
770,IV,4,AId,4,180.6213333,44.47733333,0.127333333,26.65866667,159194.1063,0.159194106,27.7999258,GG,F,Acute
771,IV,4,AIv,9,383.82,42.21866667,0.250666667,22.96766667,152193.068,0.152193068,58.99680146,GG,F,Acute
772,IV,4,BLA,10.5,450.743,34.0275,0.236,21.839,183942.0425,0.183942043,55.31852913,GG,F,Acute
773,IV,4,BST,12,668.566,55.714,0.185,24.916,361983.447,0.361983447,33.15068714,GG,F,Acute
774,IV,4,CEA,11.5,584.4565,50.9265,0.175,24.1635,334076.189,0.334076189,34.47589089,GG,F,Acute
775,IV,4,CLA,8.333333333,401.49,49.456,0.6,25.82333333,68001.952,0.068001952,123.7578452,GG,F,Acute
776,IV,4,CP,5.6,214.5576,33.835,0.045,20.4132,765986.7222,0.765986722,11.17371054,GG,F,Acute
777,IV,4,DG,6,189.7866667,32.494,0.064333333,20.57833333,304176.1717,0.304176172,20.96055644,GG,F,Acute
778,IV,4,GPe,5,138.0265,27.6055,0.0815,17.35,175088.929,0.175088929,29.02843785,GG,F,Acute
779,IV,4,GPi,5,194.1,36.903,0.11,23.769,185410.732,0.185410732,28.30517632,GG,F,Acute
780,IV,4,ILA,13,696.472,52.53,0.3845,25.7395,184216.045,0.184216045,71.54385744,GG,F,Acute
781,IV,4,LH,0,0,,0,,35490.0955,0.035490096,0,GG,F,Acute
782,IV,4,LHA,9.333333333,507.5353333,55.10033333,0.155666667,25.597,346248.4117,0.346248412,28.66206207,GG,F,Acute
783,IV,4,MH,0.333333333,5.751,17.253,0.015666667,14.686,46468.96333,0.046468963,9.108884481,GG,F,Acute
784,IV,4,PAG,5,184.6113333,36.604,0.068333333,19.578,272086.935,0.272086935,18.4252512,GG,F,Acute
785,IV,4,PALv,39,1716.706,44.018,0.322,24.645,533559.166,0.533559166,73.09404933,GG,F,Acute
786,IV,4,PL,21.5,902.6155,41.8945,0.578,23.2985,171879.807,0.171879807,136.6634831,GG,F,Acute
787,IV,4,PVT,12.66666667,613.931,49.67066667,0.529333333,24.13966667,127325.247,0.127325247,112.1454317,GG,F,Acute
788,IV,4,SNc,0,0,,0,,119018.1437,0.119018144,0,GG,F,Acute
789,IV,4,SNr,0,0,,0,,216900.6693,0.216900669,0,GG,F,Acute
790,IV,4,VTA,6,236.334,37.9565,0.117,22.2555,205128.7215,0.205128722,29.67529208,GG,F,Acute
791,IV,5,ACAd,10.5,482.53725,46.9825,0.28775,24.737,175114.721,0.175114721,62.08884027,AA,F,Acute
792,IV,5,ACAv,13,463.8235,34.701,0.289,21.1605,153125.133,0.153125133,81.32883791,AA,F,Acute
793,IV,5,ACB,14,497.69,35.549,0.09,20.953,555398.682,0.555398682,25.20711779,AA,F,Acute
794,IV,5,AId,2.5,53.0085,19.878,0.04,15.902,139753.7585,0.139753759,18.37120675,AA,F,Acute
795,IV,5,AIv,0,0,,0,,166234.41,0.16623441,0,AA,F,Acute
796,IV,5,BLA,4.5,157.4365,35.1535,0.099,22.0425,162258.9225,0.162258923,28.13341118,AA,F,Acute
797,IV,5,BST,1,69.013,69.013,0.019,28.867,361983.447,0.361983447,2.762557261,AA,F,Acute
798,IV,5,CEA,7,457.213,65.316,0.162,27.71,281997.018,0.281997018,24.82295753,AA,F,Acute
799,IV,5,CLA,8.5,357.807,51.9285,0.5325,27.5,64013.559,0.064013559,125.111454,AA,F,Acute
800,IV,5,CP,2,81.7918,39.583,0.0104,22.33666667,765986.7222,0.765986722,2.547539266,AA,F,Acute
801,IV,5,DG,7.333333333,342.191,47.10433333,0.107333333,23.62266667,304176.1717,0.304176172,22.73949546,AA,F,Acute
802,IV,5,GPe,0.5,21.5665,43.133,0.0065,33.021,266240.4165,0.266240417,1.492694447,AA,F,Acute
803,IV,5,GPi,0,0,,0,,194289.7255,0.194289726,0,AA,F,Acute
804,IV,5,ILA,0,0,,0,,184216.045,0.184216045,0,AA,F,Acute
805,IV,5,LH,1.5,34.5065,24.8015,0.1025,17.0665,35490.0955,0.035490096,41.72610648,AA,F,Acute
806,IV,5,LHA,14.33333333,622.5576667,40.68,0.162333333,22.59333333,346248.4117,0.346248412,37.82922259,AA,F,Acute
807,IV,5,MH,0,0,,0,,46468.96333,0.046468963,0,AA,F,Acute
808,IV,5,PAG,13.66666667,586.5953333,39.51333333,0.201666667,20.84266667,272086.935,0.272086935,46.96362193,AA,F,Acute
809,IV,5,PALv,4,168.22,42.055,0.0335,22.6,472749.812,0.472749812,7.979532451,AA,F,Acute
810,IV,5,PL,0,0,,0,,127043.517,0.127043517,0,AA,F,Acute
811,IV,5,PVT,23.33333333,1178.977333,54.12066667,0.935,25.283,127325.247,0.127325247,177.5091488,AA,F,Acute
812,IV,5,SNc,1,58.11633333,48.979,0.041333333,22.5285,145161.345,0.145161345,7.569627576,AA,F,Acute
813,IV,5,SNr,0,0,,0,,216900.6693,0.216900669,0,AA,F,Acute
814,IV,5,VTA,12,484.274,39.44066667,0.217,22.40733333,218162.309,0.218162309,54.05658244,AA,F,Acute
815,IV,6,ACAd,8.25,383.57475,40.06125,0.192,24.1185,183698.4765,0.183698476,41.42808992,GG,M,Chronic
816,IV,6,ACAv,8,285.6565,34.357,0.147,22.5735,187458.393,0.187458393,42.59154984,GG,M,Chronic
817,IV,6,ACB,28.66666667,1277.110333,44.73366667,0.177333333,25.134,694755.8593,0.694755859,40.18740637,GG,M,Chronic
818,IV,6,AId,10,381.857,39.39766667,0.229666667,22.00533333,159194.1063,0.159194106,60.78337409,GG,M,Chronic
819,IV,6,AIv,3,117.7966667,34.68433333,0.073333333,21.235,152193.068,0.152193068,18.72372413,GG,M,Chronic
820,IV,6,BLA,7,323.5,51.221,0.182,24.764,162258.9225,0.162258923,38.75036591,GG,M,Chronic
821,IV,6,BST,6,310.56,51.76,0.086,24.343,361983.447,0.361983447,16.57534357,GG,M,Chronic
822,IV,6,CEA,4.666666667,244.422,45.486,0.073,23.24666667,305248.7537,0.305248754,14.11775137,GG,M,Chronic
823,IV,6,CLA,5.333333333,203.199,37.98,0.282,22.0735,68001.952,0.068001952,73.93079813,GG,M,Chronic
824,IV,6,CP,0.8,36.8386,41.98766667,0.0036,22.27266667,765986.7222,0.765986722,0.8554897,GG,M,Chronic
825,IV,6,DG,7.333333333,368.0713333,47.679,0.116666667,22.97233333,304176.1717,0.304176172,23.7873725,GG,M,Chronic
826,IV,6,GPe,2,51.76,23.0045,0.0365,16.476,177467.731,0.177467731,13.62642158,GG,M,Chronic
827,IV,6,GPi,0,0,,0,,194289.7255,0.194289726,0,GG,M,Chronic
828,IV,6,ILA,1.5,76.5675,53.7445,0.041,30.674,184216.045,0.184216045,8.028497893,GG,M,Chronic
829,IV,6,LH,0,0,,0,,35490.0955,0.035490096,0,GG,M,Chronic
830,IV,6,LHA,8.666666667,425.5823333,48.69566667,0.154,23.33433333,310400.3097,0.31040031,30.65155664,GG,M,Chronic
831,IV,6,MH,0.333333333,4.313333333,12.94,0.01,11.748,46468.96333,0.046468963,7.79030014,GG,M,Chronic
832,IV,6,PAG,6.666666667,310.7546667,43.31066667,0.106,23.04933333,272086.935,0.272086935,23.14765029,GG,M,Chronic
833,IV,6,PALv,7.5,332.1265,44.284,0.075,23.438,472749.812,0.472749812,16.8836356,GG,M,Chronic
834,IV,6,PL,5.5,316.578,49.9585,0.1605,24.814,171879.807,0.171879807,31.89279888,GG,M,Chronic
835,IV,6,PVT,10,533.4153333,53.982,0.436333333,25.74166667,127325.247,0.127325247,80.15922063,GG,M,Chronic
836,IV,6,SNc,2,90.58,45.29,0.082,25.727,119018.1437,0.119018144,18.14221225,GG,M,Chronic
837,IV,6,SNr,1.333333333,67.10466667,60.87,0.036666667,26.3275,216900.6693,0.216900669,7.957260322,GG,M,Chronic
838,IV,6,VTA,10.5,494.154,47.7445,0.2415,24.11,205128.7215,0.205128722,51.36485476,GG,M,Chronic
839,IV,7,ACAd,16.2,625.6944,38.9138,0.343,22.6618,182906.09,0.18290609,88.79222728,GG,M,Chronic
840,IV,7,ACAv,10.66666667,461.3696667,41.65866667,0.260333333,22.69866667,171231.9263,0.171231926,61.99852561,GG,M,Chronic
841,IV,7,ACB,60,2233.716,37.344,0.3275,22.893,691827.635,0.691827635,87.56672318,GG,M,Chronic
842,IV,7,AId,5.333333333,218.905,43.35533333,0.138,23.48733333,159194.1063,0.159194106,35.59598451,GG,M,Chronic
843,IV,7,AIv,1.666666667,68.71466667,42.9465,0.041,22.5555,152193.068,0.152193068,9.955231057,GG,M,Chronic
844,IV,7,BLA,0,0,,0,,153765.972,0.153765972,0,GG,M,Chronic
845,IV,7,BST,23,1065.393,46.321,0.294,23.71,361983.447,0.361983447,63.53881701,GG,M,Chronic
846,IV,7,CEA,1,62.5435,62.543,0.019,27.399,286996.1705,0.286996171,3.063739964,GG,M,Chronic
847,IV,7,CP,0.8,28.8602,36.075,0.0072,20.212,765986.7222,0.765986722,1.793318378,GG,M,Chronic
848,IV,7,DG,5,142.34,29.2345,0.0435,17.7415,272080.6685,0.272080669,15.27278706,GG,M,Chronic
849,IV,7,GPe,5,122.93,23.7235,0.065,17.472,246002.263,0.246002263,25.07421636,GG,M,Chronic
850,IV,7,GPi,1,21.5665,21.567,0.0165,15.902,162575.9525,0.162575953,7.748899695,GG,M,Chronic
851,IV,7,ILA,5,170.805,34.161,0.0975,21.266,184216.045,0.184216045,28.54669816,GG,M,Chronic
852,IV,7,LH,0,0,,0,,25069.085,0.025069085,0,GG,M,Chronic
853,IV,7,LHA,12,560.733,46.892,0.1775,23.242,315742.371,0.315742371,37.89622426,GG,M,Chronic
854,IV,7,MH,0.5,10.7835,21.567,0.018,14.686,48309.3185,0.048309319,8.329955814,GG,M,Chronic
855,IV,7,PAG,14,587.395,42.1235,0.2405,21.613,244465.241,0.244465241,57.28303028,GG,M,Chronic
856,IV,7,PALv,12,608.1795,49.4685,0.132,24.496,472749.812,0.472749812,25.98874376,GG,M,Chronic
857,IV,7,PL,7,368.114,54.3825,0.2195,25.785,171879.807,0.171879807,40.44279009,GG,M,Chronic
858,IV,7,PVT,20,1134.4065,56.776,1.0475,26.041,115321.244,0.115321244,185.4926119,GG,M,Chronic
859,IV,7,SNc,3,162.576,56.819,0.141,26.131,114363.616,0.114363616,25.95058176,GG,M,Chronic
860,IV,7,SNr,1,33.5025,33.5025,0.016,19.222,210112.912,0.210112912,5.205741281,GG,M,Chronic
861,IV,7,VTA,6,258.391,43.0515,0.1155,22.385,222511.5105,0.222511511,26.78138402,GG,M,Chronic
862,IV,8,ACAd,45.6,2057.0626,45.959,1.1366,23.8996,182903.502,0.182903502,254.0455576,AA,M,Acute
863,IV,8,ACAv,41.66666667,1716.884,41.52933333,1.046666667,22.45666667,171231.9263,0.171231926,256.0901668,AA,M,Acute
864,IV,8,ACB,19.5,930.5925,45.4415,0.1175,24.121,764434.448,0.764434448,24.86323433,AA,M,Acute
865,IV,8,AId,6.333333333,292.528,43.781,0.175,23.477,159194.1063,0.159194106,37.93678408,AA,M,Acute
866,IV,8,AIv,7,281.73,43.15133333,0.184666667,22.92,152193.068,0.152193068,44.81688802,AA,M,Acute
867,IV,8,BLA,13,638.373,49.106,0.483,25.198,132082.852,0.132082852,98.4230716,AA,M,Acute
868,IV,8,CEA,5,185.473,37.095,0.075,21.088,247593.883,0.247593883,20.19435997,AA,M,Acute
869,IV,8,CLA,5.333333333,336.7016667,64.227,0.48,28.96633333,68001.952,0.068001952,75.69980234,AA,M,Acute
870,IV,8,CP,6.75,234.0185,31.616,0.04425,18.60925,604074.86,0.60407486,12.67007803,AA,M,Acute
871,IV,8,DG,3,125.087,41.696,0.067,19.818,186982.942,0.186982942,16.04424429,AA,M,Acute
872,IV,8,GPe,6,228.607,38.101,0.133,21.287,172490.146,0.172490146,34.78459575,AA,M,Acute
873,IV,8,GPi,14,590.926,42.209,0.326,22.999,181017.603,0.181017603,77.34054461,AA,M,Acute
874,IV,8,ILA,40.5,2084.998,51.514,1.13,25.1415,184216.045,0.184216045,219.4470009,AA,M,Acute
875,IV,8,LHA,13,513.287,39.484,0.166,21.434,309563.523,0.309563523,41.99461188,AA,M,Acute
876,IV,8,MH,0,0,,0,,36594.309,0.036594309,0,AA,M,Acute
877,IV,8,PL,61,2797.6665,45.9765,1.623,24.4075,171879.807,0.171879807,353.1279536,AA,M,Acute
878,IV,8,PVT,17,694.446,40.85,0.785,21.818,88483.692,0.088483692,192.1257987,AA,M,Acute
879,IV,9,ACAd,23.66666667,1117.103333,47.36566667,0.611333333,24.31166667,188099.4027,0.188099403,128.667192,AA,M,Acute
880,IV,9,ACAv,41,1655.041,40.367,0.8795,22.0195,187458.393,0.187458393,221.2301834,AA,M,Acute
881,IV,9,ACB,45.33333333,2210.647333,51.10166667,0.307,25.397,694755.8593,0.694755859,62.2805992,AA,M,Acute
882,IV,9,AId,2.666666667,132.521,50.718,0.072666667,24.821,159194.1063,0.159194106,14.90794898,AA,M,Acute
883,IV,9,AIv,2.666666667,109.9433333,41.556,0.073,23.57866667,152193.068,0.152193068,18.14313339,AA,M,Acute
884,IV,9,BLA,3,149.529,54.15633333,0.093,27.72266667,166655.6457,0.166655646,17.67574278,AA,M,Acute
885,IV,9,BST,41,2091.966,51.024,0.578,24.573,361983.447,0.361983447,113.2648477,AA,M,Acute
886,IV,9,CEA,3.333333333,139.4643333,54.15633333,0.045333333,26.75733333,305248.7537,0.305248754,10.39985261,AA,M,Acute
887,IV,9,CLA,11,616.4683333,56.28766667,0.9,26.66866667,68001.952,0.068001952,159.2704636,AA,M,Acute
888,IV,9,CP,10,353.6895,38.69766667,0.05225,24.78433333,754658.457,0.754658457,13.44693336,AA,M,Acute
889,IV,9,DG,6.666666667,398.2643333,49.284,0.177,23.69033333,298072.8067,0.298072807,27.99486224,AA,M,Acute
890,IV,9,GPe,2.5,122.93,44.5715,0.0615,25.3565,206772.5085,0.206772509,12.22332758,AA,M,Acute
891,IV,9,GPi,8.5,338.5965,39.835,0.1655,22.968,200423.284,0.200423284,41.51500604,AA,M,Acute
892,IV,9,ILA,24,1126.429,44.726,0.6265,22.8545,184216.045,0.184216045,132.7400587,AA,M,Acute
893,IV,9,LH,0.5,19.41,38.82,0.0775,21.776,35490.0955,0.035490096,19.94488431,AA,M,Acute
894,IV,9,LHA,29.66666667,1515.417333,49.777,0.441333333,23.85033333,346248.4117,0.346248412,86.38988849,AA,M,Acute
895,IV,9,MH,0,0,,0,,46468.96333,0.046468963,0,AA,M,Acute
896,IV,9,PAG,22,1075.893,40.03533333,0.374666667,21.219,272086.935,0.272086935,77.6916534,AA,M,Acute
897,IV,9,PALv,11,487.407,44.3095,0.1035,22.2645,472749.812,0.472749812,23.3531899,AA,M,Acute
898,IV,9,PL,26,1197.107,46.0425,0.746,23.7045,171879.807,0.171879807,162.3134567,AA,M,Acute
899,IV,9,PVT,5,240.109,48.00566667,0.197,25.39866667,127325.247,0.127325247,40.57714006,AA,M,Acute
900,IV,9,SNc,5.666666667,213.0343333,31.67833333,0.179,18.551,138521.7007,0.138521701,47.47702553,AA,M,Acute
901,IV,9,SNr,5,243.8676667,44.991,0.102,22.908,235384.0893,0.235384089,20.59836592,AA,M,Acute
902,IV,9,VTA,22,1146.274,51.25766667,0.540333333,24.313,218162.309,0.218162309,102.6908115,AA,M,Acute
903,IV,10,ACAd,18.8,883.0768,48.2468,0.4674,26.1066,182906.09,0.18290609,100.6796356,AA,M,Acute
904,IV,10,ACAv,29.33333333,1229.01,40.94566667,0.681333333,22.76166667,171231.9263,0.171231926,164.1235344,AA,M,Acute
905,IV,10,ACB,27.5,1149.988,41.8225,0.1855,21.8625,628005.495,0.628005495,44.47597711,AA,M,Acute
906,IV,10,AId,5.333333333,239.5193333,41.76033333,0.154333333,22.43666667,159194.1063,0.159194106,33.58829117,AA,M,Acute
907,IV,10,AIv,4.666666667,211.052,59.24866667,0.146333333,27.00366667,152193.068,0.152193068,32.39381862,AA,M,Acute
908,IV,10,BLA,5.333333333,255.9243333,47.20733333,0.149333333,23.308,166655.6457,0.166655646,31.88711219,AA,M,Acute
909,IV,10,BST,16,698.76,43.672,0.193,22.309,361983.447,0.361983447,44.20091618,AA,M,Acute
910,IV,10,CEA,3.333333333,172.5333333,53.60866667,0.053,25.469,305248.7537,0.305248754,10.21630868,AA,M,Acute
911,IV,10,CLA,8.333333333,368.1136667,44.41166667,0.539,23.43666667,68001.952,0.068001952,123.2884232,AA,M,Acute
912,IV,10,CP,6.2,254.9174,42.1665,0.046,23.2465,765986.7222,0.765986722,11.3844817,AA,M,Acute
913,IV,10,DG,13.33333333,628.3086667,48.96833333,0.22,24.32366667,297939.0933,0.297939093,44.35158947,AA,M,Acute
914,IV,10,GPe,1.5,34.5065,21.5665,0.012,15.2935,265336.7735,0.265336774,5.540204873,AA,M,Acute
915,IV,10,GPi,5.5,312.7165,56.858,0.3055,26.354,149273.6365,0.149273637,53.68684762,AA,M,Acute
916,IV,10,ILA,23,960.0415,39.9405,0.54,22.0355,184216.045,0.184216045,129.1727653,AA,M,Acute
917,IV,10,LH,0,0,,0,,35490.0955,0.035490096,0,AA,M,Acute
918,IV,10,LHA,21,1015.071,45.97966667,0.278333333,22.56033333,346248.4117,0.346248412,57.94937654,AA,M,Acute
919,IV,10,MH,0.333333333,14.37766667,43.133,0.033666667,23.497,46468.96333,0.046468963,7.79030014,AA,M,Acute
